TimeStamp,SimulationTime,AvgWaitingTime,StdWaitingTime,AvgTrafficWaitingTime,AvgEmergencyWaitingTime,AvgTrafficLen,AvgPedestrianWaitingTime
01/07/2023 20:53:00,695,31.4,28.45,57.99,43.0,1.36,16.18
01/07/2023 20:53:00,700,31.8,28.45,58.59,43.0,1.36,16.18
01/07/2023 20:53:00,705,31.7,28.43,58.48,43.0,1.36,16.18
01/07/2023 20:53:00,710,31.7,28.43,58.48,43.0,1.36,16.18
01/07/2023 20:53:00,715,31.7,28.43,58.48,43.0,1.36,16.18
01/07/2023 20:53:00,720,31.5,28.44,58.21,43.0,1.37,16.18
01/07/2023 20:53:00,725,31.5,28.44,58.21,43.0,1.37,16.18
01/07/2023 20:53:00,730,31.7,28.42,57.90,43.0,1.37,16.18
01/07/2023 20:53:00,735,31.7,28.42,57.90,43.0,1.37,16.18
01/07/2023 20:53:00,740,31.7,28.42,57.90,43.0,1.37,16.18
01/07/2023 20:53:00,745,31.7,28.42,57.90,43.0,1.37,16.18
01/07/2023 20:53:00,750,31.5,28.44,57.65,43.0,1.39,16.18
01/07/2023 20:53:00,755,31.5,28.44,57.65,43.0,1.39,16.18
01/07/2023 20:53:00,760,32.3,28.68,59.09,45.0,1.39,14.38
01/07/2023 20:53:00,765,32.5,28.56,60.87,45.0,1.39,14.38
01/07/2023 20:53:00,770,32.2,28.51,60.83,45.0,1.39,14.38
01/07/2023 20:53:00,775,31.8,28.55,60.09,45.0,1.39,14.38
01/07/2023 20:53:00,780,31.8,28.55,60.09,45.0,1.40,16.92
01/07/2023 20:53:00,785,31.8,28.55,60.09,45.0,1.40,16.92
01/07/2023 20:53:00,790,32.3,28.63,60.45,42.6,1.40,16.92
01/07/2023 20:53:00,795,32.2,28.65,60.21,42.6,1.40,16.92
01/07/2023 20:53:00,800,31.9,28.68,59.74,39.0,1.40,16.92
01/07/2023 20:53:01,805,31.9,28.68,59.74,39.0,1.40,16.92
01/07/2023 20:53:01,810,31.9,28.68,59.74,39.0,1.41,16.92
01/07/2023 20:53:01,815,31.9,28.68,59.74,39.0,1.41,16.92
01/07/2023 20:53:01,820,32.4,28.61,60.38,39.0,1.41,16.92
01/07/2023 20:53:01,825,32.4,28.56,60.53,39.0,1.41,16.92
01/07/2023 20:53:01,830,32.4,28.56,60.53,39.0,1.41,16.92
01/07/2023 20:53:01,835,32.3,28.57,60.31,39.0,1.41,15.23
01/07/2023 20:53:01,840,32.2,28.59,60.08,39.0,1.41,16.03
01/07/2023 20:53:01,845,32.4,28.75,60.19,39.0,1.41,16.03
01/07/2023 20:53:01,850,32.3,28.60,60.08,39.0,1.41,14.57
01/07/2023 20:53:01,855,32.5,28.63,60.80,38.7,1.41,14.57
01/07/2023 20:53:01,860,32.3,28.66,60.36,38.7,1.41,14.57
01/07/2023 20:53:01,865,32.3,28.66,60.36,38.7,1.41,14.57
01/07/2023 20:53:01,870,32.3,28.66,60.36,38.7,1.41,16.70
01/07/2023 20:53:01,875,32.5,28.81,60.47,38.7,1.41,16.70
01/07/2023 20:53:01,880,32.6,28.76,60.35,38.7,1.41,15.31
01/07/2023 20:53:01,885,33.0,28.96,61.75,38.7,1.41,15.31
01/07/2023 20:53:01,890,33.0,28.91,62.04,38.7,1.41,15.31
01/07/2023 20:53:01,895,33.0,28.91,62.04,38.7,1.41,15.31
01/07/2023 20:53:01,900,33.0,28.91,62.04,38.7,1.42,17.38
01/07/2023 20:53:01,905,33.0,28.91,62.04,38.7,1.42,17.38
01/07/2023 20:53:01,910,33.1,28.94,61.68,38.7,1.42,17.38
01/07/2023 20:53:01,915,32.6,28.91,61.22,37.7,1.42,17.38
01/07/2023 20:53:01,920,32.5,28.92,61.02,35.1,1.42,17.38
01/07/2023 20:53:01,925,32.5,28.92,61.02,35.1,1.42,17.38
01/07/2023 20:53:01,930,32.5,28.92,61.02,35.1,1.40,17.38
01/07/2023 20:53:01,935,32.5,28.92,61.02,35.1,1.40,16.05
01/07/2023 20:53:01,940,33.0,29.19,61.36,35.1,1.40,16.05
01/07/2023 20:53:01,945,32.9,29.20,61.16,35.1,1.40,16.05
01/07/2023 20:53:01,950,32.8,29.21,60.96,35.1,1.40,16.05
01/07/2023 20:53:01,955,32.7,29.23,60.76,35.1,1.40,16.05
01/07/2023 20:53:01,960,32.7,29.23,60.76,35.1,1.39,17.98
01/07/2023 20:53:01,965,32.7,29.23,60.76,35.1,1.39,16.70
01/07/2023 20:53:01,970,32.6,29.17,60.28,35.1,1.39,16.70
01/07/2023 20:53:01,975,32.6,29.17,60.28,35.1,1.39,16.70
01/07/2023 20:53:01,980,32.6,29.17,60.28,35.1,1.39,16.70
01/07/2023 20:53:01,985,32.6,29.17,60.28,35.1,1.39,16.70
01/07/2023 20:53:01,990,32.4,29.18,60.09,35.1,1.39,18.54
01/07/2023 20:53:01,995,32.4,29.18,60.09,35.1,1.39,18.54
01/07/2023 20:53:01,1000,32.7,29.11,60.43,34.1,1.39,18.54
01/07/2023 20:53:01,1005,32.5,29.10,60.45,34.1,1.39,18.54
01/07/2023 20:53:01,1010,32.5,29.10,60.45,34.1,1.39,18.54
01/07/2023 20:53:01,1015,32.5,29.10,60.45,34.1,1.39,18.54
01/07/2023 20:53:01,1020,32.4,29.11,60.26,34.1,1.39,18.54
01/07/2023 20:53:01,1025,32.4,29.11,60.26,34.1,1.39,18.54
01/07/2023 20:53:01,1030,32.7,29.26,60.16,34.1,1.39,18.54
01/07/2023 20:53:01,1035,32.6,29.27,59.98,34.1,1.39,18.54
01/07/2023 20:53:01,1040,32.5,29.28,59.80,34.1,1.39,18.54
01/07/2023 20:53:01,1045,32.4,29.29,59.62,34.1,1.39,18.54
01/07/2023 20:53:01,1050,32.4,29.29,59.62,34.1,1.39,18.54
01/07/2023 20:53:01,1055,32.4,29.29,59.62,34.1,1.39,18.54
01/07/2023 20:53:01,1060,32.7,29.46,59.61,34.1,1.39,18.54
01/07/2023 20:53:01,1065,32.7,29.46,59.61,34.1,1.39,18.54
01/07/2023 20:53:01,1070,32.7,29.46,59.61,34.1,1.39,18.54
01/07/2023 20:53:01,1075,32.7,29.46,59.61,34.1,1.39,18.54
01/07/2023 20:53:01,1080,32.7,29.46,59.61,34.1,1.40,17.61
01/07/2023 20:53:01,1085,32.7,29.46,59.61,34.1,1.40,17.61
01/07/2023 20:53:01,1090,33.0,29.63,59.79,35.4,1.40,17.61
01/07/2023 20:53:02,1095,32.9,29.64,59.62,35.4,1.40,17.61
01/07/2023 20:53:02,1100,32.9,29.64,59.62,35.4,1.40,17.61
01/07/2023 20:53:02,1105,32.9,29.64,59.62,35.4,1.40,17.61
01/07/2023 20:53:02,1110,32.9,29.64,59.62,35.4,1.41,17.61
01/07/2023 20:53:02,1115,33.2,29.87,59.80,35.4,1.41,17.61
01/07/2023 20:53:02,1120,33.5,30.07,61.03,35.4,1.41,17.61
01/07/2023 20:53:02,1125,33.5,30.13,61.30,35.4,1.41,17.61
01/07/2023 20:53:02,1130,33.4,30.14,61.13,35.4,1.41,16.51
01/07/2023 20:53:02,1135,33.3,30.15,60.96,35.4,1.41,16.51
01/07/2023 20:53:02,1140,33.3,30.15,60.96,35.4,1.41,17.38
01/07/2023 20:53:02,1145,33.3,30.15,60.96,35.4,1.41,17.38
01/07/2023 20:53:02,1150,33.7,30.18,61.48,35.8,1.41,17.38
01/07/2023 20:53:02,1155,33.7,30.18,61.48,35.8,1.41,17.38
01/07/2023 20:53:02,1160,33.7,30.18,61.48,35.8,1.41,17.38
01/07/2023 20:53:02,1165,33.6,30.19,61.31,35.8,1.41,17.38
01/07/2023 20:53:02,1170,33.6,30.19,61.31,35.8,1.41,17.38
01/07/2023 20:53:02,1175,33.6,30.19,61.31,35.8,1.41,16.36
01/07/2023 20:53:02,1180,34.1,30.25,61.84,35.8,1.41,16.36
01/07/2023 20:53:02,1185,33.9,30.19,61.81,35.8,1.41,16.36
01/07/2023 20:53:02,1190,33.9,30.19,61.81,35.8,1.41,16.36
01/07/2023 20:53:02,1195,33.9,30.19,61.81,35.8,1.41,16.36
01/07/2023 20:53:02,1200,33.8,30.21,61.48,35.8,1.41,18.01
01/07/2023 20:53:02,1205,34.0,30.35,61.54,35.8,1.41,18.01
01/07/2023 20:53:02,1210,34.0,30.32,61.43,35.8,1.41,18.01
01/07/2023 20:53:02,1215,33.8,30.34,61.11,35.8,1.41,18.01
01/07/2023 20:53:02,1220,33.7,30.35,60.96,35.8,1.41,18.01
01/07/2023 20:53:02,1225,33.7,30.35,60.96,35.8,1.41,18.01
01/07/2023 20:53:02,1230,33.7,30.35,60.96,35.8,1.41,18.01
01/07/2023 20:53:02,1235,33.9,30.41,61.00,35.8,1.41,18.01
01/07/2023 20:53:02,1240,33.8,30.33,60.92,35.8,1.41,18.01
01/07/2023 20:53:02,1245,33.8,30.33,60.92,35.8,1.41,18.01
01/07/2023 20:53:02,1250,33.8,30.33,60.92,35.8,1.41,18.01
01/07/2023 20:53:02,1255,33.7,30.34,60.76,35.8,1.41,18.01
01/07/2023 20:53:02,1260,33.6,30.35,60.61,35.8,1.41,18.01
01/07/2023 20:53:02,1265,33.9,30.51,60.75,35.8,1.41,18.01
01/07/2023 20:53:02,1270,34.3,30.63,61.97,35.8,1.41,18.01
01/07/2023 20:53:02,1275,34.5,30.62,63.42,36.7,1.41,18.01
01/07/2023 20:53:02,1280,34.5,30.58,63.86,36.7,1.41,18.01
01/07/2023 20:53:02,1285,34.4,30.59,63.71,36.7,1.41,18.01
01/07/2023 20:53:02,1290,34.4,30.59,63.71,36.7,1.40,18.01
01/07/2023 20:53:02,1295,34.7,30.71,63.80,36.7,1.40,18.01
01/07/2023 20:53:02,1300,34.8,30.65,64.18,36.7,1.40,18.01
01/07/2023 20:53:02,1305,34.8,30.58,64.65,36.7,1.40,18.01
01/07/2023 20:53:02,1310,34.7,30.57,64.61,36.7,1.40,18.01
01/07/2023 20:53:02,1315,34.7,30.57,64.61,36.7,1.40,18.01
01/07/2023 20:53:02,1320,34.7,30.57,64.61,36.7,1.40,18.01
01/07/2023 20:53:02,1325,34.8,30.54,64.58,37.3,1.40,18.01
01/07/2023 20:53:02,1330,34.7,30.52,64.48,37.3,1.40,18.01
01/07/2023 20:53:02,1335,34.6,30.54,64.17,37.3,1.40,18.01
01/07/2023 20:53:02,1340,34.6,30.54,64.17,37.3,1.40,18.01
01/07/2023 20:53:02,1345,34.6,30.54,64.17,37.3,1.40,18.01
01/07/2023 20:53:02,1350,34.5,30.55,64.01,37.3,1.40,18.01
01/07/2023 20:53:02,1355,34.7,30.58,64.01,37.3,1.40,18.01
01/07/2023 20:53:03,1360,34.7,30.66,64.11,37.3,1.40,18.01
01/07/2023 20:53:03,1365,34.7,30.59,64.36,37.3,1.40,18.01
01/07/2023 20:53:03,1370,34.7,30.55,64.55,37.3,1.40,18.01
01/07/2023 20:53:03,1375,34.7,30.55,64.55,37.3,1.40,17.01
01/07/2023 20:53:03,1380,34.7,30.55,64.55,37.3,1.41,17.32
01/07/2023 20:53:03,1385,34.9,30.57,64.49,37.3,1.41,17.32
01/07/2023 20:53:03,1390,34.9,30.58,64.65,37.3,1.41,17.32
01/07/2023 20:53:03,1395,34.8,30.58,64.77,37.3,1.41,17.32
01/07/2023 20:53:03,1400,34.8,30.52,65.48,37.3,1.41,17.32
01/07/2023 20:53:03,1405,34.8,30.52,65.48,37.3,1.41,17.32
01/07/2023 20:53:03,1410,34.8,30.52,65.48,37.3,1.41,17.32
01/07/2023 20:53:03,1415,34.8,30.45,65.37,37.3,1.41,17.32
01/07/2023 20:53:03,1420,34.8,30.41,65.24,36.0,1.41,17.32
01/07/2023 20:53:03,1425,34.8,30.41,65.24,36.0,1.41,17.32
01/07/2023 20:53:03,1430,34.8,30.41,65.24,36.0,1.41,17.32
01/07/2023 20:53:03,1435,34.8,30.41,65.24,36.0,1.41,17.32
01/07/2023 20:53:03,1440,34.8,30.41,65.24,36.0,1.41,17.32
01/07/2023 20:53:03,1445,35.0,30.50,65.31,36.0,1.41,17.32
01/07/2023 20:53:03,1450,35.3,30.49,66.14,36.0,1.41,17.32
